coeff,lma,n,p,sla
2270,-0.04066154130512965,2.24522772451633,0.18898068152222636,1.9253486197284762
2280,-0.03862868465537311,2.159127068530047,0.18145152197291514,1.8098337076455793
2290,-0.03614182169630223,2.047260186355189,0.17339227019022235,1.6269441272867802
2300,-0.03460427333713337,1.9882054461695944,0.16902421700558196,1.529499018215907
2310,-0.031883474715065155,1.8696004287401842,0.16013580650832704,1.3784463888215885
2320,-0.02745202152421992,1.6599242600569193,0.14371564146557608,1.1076272554123585
2330,-0.023765428910615935,1.4846436593595251,0.1291863801475822,0.8962598734887223
2340,-0.020247934987694484,1.3188474391708822,0.11550013345816346,0.7079483501457886
2350,-0.015916883637498984,1.1075360063354394,0.09628709147501775,0.49943724344229984
2360,-0.010431732355538051,0.8309228213782436,0.072437320535624,0.17110420496470552
2370,-0.007020703584381595,0.6697493774517251,0.059821430226374456,-0.025563776224746593
2380,-0.003875946146293348,0.5224330458715204,0.047558091277248735,-0.19571838637016853
2390,7.458757046122822e-4,0.2781418942657623,0.024326059336673596,-0.45603092177303345
2400,0.004824420201934675,0.059130434721569425,0.002781376325564293,-0.6811079807466318
2410,0.005923442724524735,0.01626795458607133,0.0017438914323021013,-0.7724738575675625
2420,0.00578261724795329,0.04565385989073645,0.007574595802712171,-0.7899360130905635
2430,0.008731350582134688,-0.12086928589072118,-0.010924553805114746,-0.9574581101904639
2440,0.01077516991528352,-0.23631456239473897,-0.024249932451996567,-1.064932057184293
2450,0.011561509509167768,-0.2774604684479569,-0.028071476603960005,-1.1206054686948779
2460,0.01206998581356705,-0.3012787307493064,-0.03034805609919087,-1.1447150475895767
2470,0.01275267785134981,-0.337930723000212,-0.03605001769790838,-1.1470859543626466
2480,0.014065504808585148,-0.4112287806416731,-0.045586374521713685,-1.1836861431074692
2490,0.017218726126715295,-0.6014679548410232,-0.06775773122746478,-1.354108483819634
2500,0.01807710198097274,-0.6504286625416241,-0.07322153840443725,-1.3877256687019224
